"","community","year","total_pop","mean_college","mean_hs","mean_assoc","mean_white","mean_black","mean_asian","mean_hispanic","mean_employed","mean_unemployed","mean_male","mean_female","median_age","median_income"
"776","RIVERDALE",2018,7262,1.123670977,11.336899055,3.5825877195,3.9123687895,95.64486133,0.271270037,2.3663210525,26.004324695,13.12896381,35.915100945,64.084899055,22.5,13825.5
"777","RIVERDALE",2019,7359,1.747996784,11.446762065,3.1946016475,3.5813099055,95.72636789,0.268031189,3.165519084,25.941949405,11.47111731,35.044252655,64.955747345,22.95,15408
"778","RIVERDALE",2020,7414,1.884926265,12.752990515,3.1514821725,3.4977545875,95.900117995,0,3.2686360715,28.734193365,12.03145024,38.859125625,61.140874375,25.7,22476
"779","RIVERDALE",2021,7934,1.731711091,15.38238272,2.4518982655,1.8853946605,96.17390873,0,2.4478630945,27.771398485,9.5688368035,38.16950183,61.83049817,24.95,20471
"780","RIVERDALE",2022,7817,1.666075572,14.353596195,2.686415241,2.0996151535,95.58152031,0,2.947148118,26.045599785,9.710266747,36.46582471,63.53417529,24.75,22711.5
"781","ROGERS PARK",2010,57559,15.5848227841667,9.40823898475,3.41435032375,53.8653750858333,26.9909670483333,7.11793135591667,23.7416407000833,52.5145506041667,5.06861080208333,48.7388367808333,49.4109218491667,31.75,39285.5
"782","ROGERS PARK",2011,57559,15.5848227841667,9.40823898475,3.41435032375,53.8653750858333,26.9909670483333,7.11793135591667,23.7416407000833,52.5145506041667,5.06861080208333,48.7388367808333,49.4109218491667,31.75,39285.5
"783","ROGERS PARK",2012,57559,15.5848227841667,9.40823898475,3.41435032375,53.8653750858333,26.9909670483333,7.11793135591667,23.7416407000833,52.5145506041667,5.06861080208333,48.7388367808333,49.4109218491667,31.75,39285.5
"784","ROGERS PARK",2013,57165,15.9728921991667,10.2055050455,3.12961530975,56.56675757,25.9705338981667,6.33967964891667,23.9802564405833,52.3657692175,5.64990147483333,48.3756512683333,49.4446305991667,33.25,40836.5
"785","ROGERS PARK",2014,55053,16.8214964333333,11.4870131886667,2.756123416,58.3096510633333,25.3653908425,7.25403450541667,23.92207423525,52.0215858791667,5.39157134116667,47.9894067275,49.612109855,34.25,37749
"786","ROGERS PARK",2015,54402,17.4186369816667,11.10528887525,3.13877577575,60.0465851975,23.7560577615833,7.24830830366667,23.32078279675,52.615278285,5.7671676195,48.5332253008333,48.589081105,34.25,36530.5
"787","ROGERS PARK",2016,55500,17.4594958891667,10.9800922289167,3.1537897265,59.9986259858333,25.326610605,6.6765958145,21.6647066245,53.10044541,4.95981272541667,47.4476808983333,49.5588027058333,34.3,36846
"788","ROGERS PARK",2017,55062,17.2541234175,11.25781390125,3.08955911908333,59.46582386,25.6661597661667,6.02679815033333,21.2942011801667,54.8402843258333,4.32279633725,47.5330727975,49.5692706316667,33.2,38237
"789","ROGERS PARK",2018,54872,18.1869949983333,10.8959542450833,3.18617150708333,57.9430716208333,25.9860050841667,6.55743142483333,19.722927036,54.9521846558333,3.87191964008333,48.3760864475,48.9392191225,35.5,39009
"790","ROGERS PARK",2019,55475,17.9066852933333,10.51266364125,3.70665074166667,56.5381136041667,27.4491928808333,5.70941355358333,18.7116428549167,55.0077939408333,3.208056375,47.8245220625,49.5511435725,34.4,41368
"791","ROGERS PARK",2020,55643,18.74186970175,9.69402157341667,3.93155194233333,53.75189825,26.8407005008333,5.99605057866667,18.2565127819167,55.2445161383333,2.74415343641667,47.1941122141667,50.2389552416667,34.6,43468
"792","ROGERS PARK",2021,55789,19.9240872991667,8.898931997,4.05324728733333,52.025343515,25.6090450091667,4.87674143966667,18.9742516163333,55.7458535608333,3.04537938641667,47.9649687408333,49.6427712941667,35,48815
"793","ROGERS PARK",2022,55711,21.7914766005,8.23048497025,4.42470415175,50.6562632708333,23.8841218055,5.493018439,18.4416690409167,55.0626499908333,3.49742777525,46.6789124808333,50.8660270183333,34.45,59031
"794","ROSELAND",2010,45285,7.78236873578571,15.7844346382857,4.56110182385714,1.22979608178571,96.4022801778571,0.795255967285714,0.831275128785714,33.14233178,8.09813764321429,45.3712632257143,54.19992214,37.85,39701
"795","ROSELAND",2011,45285,7.78236873578571,15.7844346382857,4.56110182385714,1.22979608178571,96.4022801778571,0.795255967285714,0.831275128785714,33.14233178,8.09813764321429,45.3712632257143,54.19992214,37.85,39701
"796","ROSELAND",2012,45285,7.78236873578571,15.7844346382857,4.56110182385714,1.22979608178571,96.4022801778571,0.795255967285714,0.831275128785714,33.14233178,8.09813764321429,45.3712632257143,54.19992214,37.85,39701
"797","ROSELAND",2013,44495,8.33711935028571,15.9534202379286,5.2763407965,1.33273957207143,96.9893636778571,0.439478574928571,1.06197880135714,32.6669969585714,9.75232834614286,44.44547442,55.0594491357143,40.7,37586.5
"798","ROSELAND",2014,44267,8.39529118921429,14.9963172657143,5.96237617857143,1.34350772692857,97.0662574578571,0.443870111,1.17361235971429,32.0176887742857,10.2873300438571,43.6098174457143,55.9337353978571,40.95,39634
"799","ROSELAND",2015,42505,7.94252725807143,15.5524354458571,6.1552851575,1.65231295728571,96.3939217421429,0.585211044428572,1.16895290692857,32.5232462085714,10.8565228507857,44.1871001978571,55.37211496,40.75,39901
"800","ROSELAND",2016,42327,8.22333973628571,14.1826951886429,6.19545726621429,1.28323057278571,96.4972460064286,0.551442425071429,0.893528715357143,33.1582207292857,11.1616306937857,44.9171219978571,54.6136630792857,40.35,37964.5
"801","ROSELAND",2017,42433,8.6626256185,14.3965159871429,5.94463905071429,1.4540042595,96.7879484378571,0.338947311642857,1.19554456214286,34.3182557892857,10.5507379405,45.057933365,54.4725606507143,41,38497.5
"802","ROSELAND",2018,41106,8.78055635628571,14.402811625,5.93903178535714,1.70816222378571,96.2246463464286,0.433602999571429,1.27712813671429,36.1818866157143,9.78308699657143,45.8693130078571,53.6739562228571,40.1,39977
"803","ROSELAND",2019,39162,9.00489633521429,14.3756023378571,5.89713059442857,2.07876841985714,95.4874867407143,0.477751652357143,1.09938744007143,37.7043443435714,9.09644528914286,46.3285868328571,53.22162799,40.45,41474.5
"804","ROSELAND",2020,36509,9.46692248883333,15.7268521666667,5.44005295925,2.32325485408333,95.5249626233333,0.394280786583333,1.44035458108333,35.0567031658333,8.65701913916667,47.3373267991667,52.0761467466667,39.3,44657
"805","ROSELAND",2021,35926,9.34993292083333,16.18440130525,6.2455250845,2.62341610616667,95.2981149283333,0.234031558583333,1.54938841041667,36.1671797616667,8.27061533033333,46.4637426383333,52.9977046416667,37.15,45833.5
"806","ROSELAND",2022,34666,9.55818383591667,15.809851497,6.30599284691667,2.39671295841667,94.9132260158333,0.2500606565,1.99703514283333,35.8712951108333,8.61815520666667,46.2353060233333,53.1917733725,39.75,48191.5
"807","SOUTH CHICAGO",2010,29458,5.4913445553,14.6421119963,4.2783661981,23.2174664937,68.877891028,0.2430337944,27.9951576702,31.656290213,8.1171802352,45.529111839,54.272997329,30.55,23633
"808","SOUTH CHICAGO",2011,29458,5.4913445553,14.6421119963,4.2783661981,23.2174664937,68.877891028,0.2430337944,27.9951576702,31.656290213,8.1171802352,45.529111839,54.272997329,30.55,23633
"809","SOUTH CHICAGO",2012,29458,5.4913445553,14.6421119963,4.2783661981,23.2174664937,68.877891028,0.2430337944,27.9951576702,31.656290213,8.1171802352,45.529111839,54.272997329,30.55,23633
"810","SOUTH CHICAGO",2013,29052,5.4461007717,14.2876097867,4.3045948203,20.4171244174,71.779842187,0.4058054097,25.3799915027,31.613459542,9.3185852414,44.892512305,54.92992013,31.65,25192
"811","SOUTH CHICAGO",2014,28550,4.8061461726,14.543980339,3.5987506693,22.2094350729,70.434432674,0.3225632014,26.0766418035,32.618477388,9.1230276095,45.985978999,53.846298346,32.75,27171.5
"812","SOUTH CHICAGO",2015,28095,6.0630659665,15.2788585677,3.9420450857,22.0993238387,71.231879963,0.3410707786,25.1985167465,33.703353265,9.3191302656,45.535533628,54.315624034,33.9,29598
"813","SOUTH CHICAGO",2016,27601,5.8710377183,16.882496641,4.3133650933,20.6820262329,73.240877865,0.0622810432,23.867222088,34.430694069,9.9619016803,44.775192261,55.060392002,32.8,28239
"814","SOUTH CHICAGO",2017,28263,5.8019635787,18.442901446,4.2614162054,21.7738120767,73.00435704,0.0540540541,23.7980261427,35.159929973,9.1722782559,45.14127008,54.656512047,33.65,31626.5
"815","SOUTH CHICAGO",2018,29021,5.7507740221,19.455418253,4.3131776056,21.6988185433,72.52213707,0.3679371222,24.5680961887,35.635212889,8.5797777367,46.122067609,53.710377174,33.65,32708.5
"816","SOUTH CHICAGO",2019,29936,6.526058721,19.774676323,4.5665820839,21.8318720244,72.406950907,0.336560147,24.1688498575,35.713363861,7.6049642493,44.849018832,54.962975286,34.65,33360
"817","SOUTH CHICAGO",2020,25747,6.732255128125,18.28059508375,6.119975072375,19.0819911815,70.59931129375,0.398819981625,25.59038686175,39.1825439575,7.250782512625,46.58419089375,53.06578823,35.65,35151
"818","SOUTH CHICAGO",2021,25800,7.20033362775,17.610905925,5.956417489375,16.0195365795,69.45497282875,0.51063690475,25.203982828875,38.327738865,7.35041793925,46.48091687125,53.18351187125,34.9,35281
"819","SOUTH CHICAGO",2022,25939,7.465436335,16.36252002625,5.867729329125,10.841906829875,72.08776731625,0.6745469315,22.64547934175,38.34173579375,7.305025930375,46.69184906,53.06905676875,35.1,43696
"820","SOUTH DEERING",2010,16445,4.21333670825,17.52386636,3.91060036575,26.768743822,57.2548147415,0.2394470275,35.747895945,35.6109344075,6.74933841775,43.8879553,56.083755015,33.75,32675
"821","SOUTH DEERING",2011,16445,4.21333670825,17.52386636,3.91060036575,26.768743822,57.2548147415,0.2394470275,35.747895945,35.6109344075,6.74933841775,43.8879553,56.083755015,33.75,32675
"822","SOUTH DEERING",2012,16445,4.21333670825,17.52386636,3.91060036575,26.768743822,57.2548147415,0.2394470275,35.747895945,35.6109344075,6.74933841775,43.8879553,56.083755015,33.75,32675
"823","SOUTH DEERING",2013,15743,3.7726013535,17.1150608025,4.03972245525,26.82684579875,59.65200923875,0.2076669945,35.120179708,33.05341716,7.9392181415,45.3761990025,54.581973995,35.3,31113
"824","SOUTH DEERING",2014,15570,3.63703140375,17.1149206125,4.33129870575,27.31489825175,58.140523183,0.19655626475,36.274199173,34.7753887075,9.0377509145,46.6421583,53.299865885,36.5,32903
"825","SOUTH DEERING",2015,15305,3.3512861615,17.5507699875,4.67209089925,30.97289465425,60.1590928525,0.0761324705,35.8424629365,34.902608745,11.0197754075,45.40742464,54.5216000775,36.65,35727
"826","SOUTH DEERING",2016,14635,4.1754792075,18.43111703,3.990157453,33.18851411025,59.5675091975,0.010360547,34.11779344775,33.0832265475,10.51480641875,46.1154483425,53.8064402175,34.25,33215.5
"827","SOUTH DEERING",2017,14614,4.4269346885,18.1593268675,4.29739611625,36.33185646375,58.8490469225,0.00892538375,36.622279439,34.08291773,9.457485091,46.7778123775,53.13188344,38.65,36628.5
"828","SOUTH DEERING",2018,14697,5.052198088,18.2876248325,4.73382312975,37.361634527,58.36879482,0.007527853,36.34229471725,34.79365035,9.45999030275,44.4178421325,55.48949302,36.7,33075
"829","SOUTH DEERING",2019,15475,6.2182165415,16.5021725225,4.22848344875,34.81041804525,61.2473483775,0,34.941731439,33.64061753,8.6958397115,42.78668179,57.109519165,35.1,36221.5
"830","SOUTH DEERING",2020,15144,7.942114239,16.003832035,4.974191176,30.90701008575,60.5371696575,0,33.8367368825,35.2746562975,6.6229583865,44.01758051,55.98241949,35.65,32960
"831","SOUTH DEERING",2021,15198,8.6308076655,16.576992295,5.2441067835,28.81705552775,61.0545419675,0.00622355,33.819128445,38.1501628575,5.580928736,44.0449071275,55.9550928725,37.6,36894
"832","SOUTH DEERING",2022,15218,8.12370033025,18.37681141925,6.580317155,21.93286638525,61.7646782575,0.006731287,33.5823256525,40.079665045,6.42828159825,43.8928492225,56.1071507775,38.2,43012
"833","SOUTH LAWNDALE",2010,70557,2.62012796238889,12.1081150911667,1.7744834565,68.7587113955556,8.97459810483333,0.139884435611111,87.0444647094444,37.3078189746667,6.98087466616667,48.6304798378333,46.2089392968333,27.4,33679.5
"834","SOUTH LAWNDALE",2011,70557,2.62012796238889,12.1081150911667,1.7744834565,68.7587113955556,8.97459810483333,0.139884435611111,87.0444647094444,37.3078189746667,6.98087466616667,48.6304798378333,46.2089392968333,27.4,33679.5
"835","SOUTH LAWNDALE",2012,70557,2.62012796238889,12.1081150911667,1.7744834565,68.7587113955556,8.97459810483333,0.139884435611111,87.0444647094444,37.3078189746667,6.98087466616667,48.6304798378333,46.2089392968333,27.4,33679.5
"836","SOUTH LAWNDALE",2013,69951,2.45929956833333,11.8662949175,1.96232527066667,66.2305779794444,9.67340218127778,0.140350918777778,87.1134279594444,36.2388560421667,7.19120529772222,49.5057909060556,45.4066923483889,27.7,31746
"837","SOUTH LAWNDALE",2014,72881,2.54611838377778,12.6331651673889,2.09937679038889,65.5602514333333,9.5323996375,0.236997682111111,87.1209602083333,35.7795824248333,6.65306108477778,49.0243586782222,45.8666067961667,28.75,30248
"838","SOUTH LAWNDALE",2015,73826,2.64926344027778,13.2154999904444,2.22777675538889,63.0632369233333,9.08407748905555,0.241042688555556,87.6883396927778,36.1864163338333,5.63944345588889,48.5239918095556,46.3328618965556,28.45,29487
"839","SOUTH LAWNDALE",2016,73983,3.23558729766667,13.0036035130556,2.18917240605556,57.0067304655556,10.0117603484444,0.264766892333333,86.5217839183333,36.6721472208333,4.005872969,48.6047356048889,46.2888498471111,29.2,30987.5
"840","SOUTH LAWNDALE",2017,74851,3.55736501272222,13.3310427147778,2.27012803061111,52.5549574588889,9.66175699572222,0.173001985388889,87.0591739961111,36.6885329873333,3.67616023788889,48.6837910876667,46.1567483505556,29.25,32437.5
"841","SOUTH LAWNDALE",2018,74943,3.98920847311111,13.5904269226111,2.49142959094444,49.89029771,9.51736331105556,0.120956714166667,86.9465980338889,36.4567181941111,4.06205078322222,48.0364187333333,46.7791882940556,30.25,33367.5
"842","SOUTH LAWNDALE",2019,72157,4.72138410122222,15.4530987243333,2.41349290877778,48.5360261212222,10.2025826856667,0.104360065166667,86.6327786622222,37.2149457833889,3.62833115483333,48.9065691501667,45.8992613712778,31.35,33490.5
"843","SOUTH LAWNDALE",2020,70235,5.8156896085,17.3924549964444,2.18696719522222,41.6739203538889,9.80434425994444,0.325963841833333,85.4455239938889,38.6054577568333,3.65839148177778,48.6957015153889,45.9798740197222,32.25,37472.5
"844","SOUTH LAWNDALE",2021,70281,5.8759954825,18.6274661985,2.63758738911111,38.2913970166667,8.55114676805555,0.422491331555556,85.7676971205556,38.2878795740556,4.33355545511111,48.1874765498333,46.4465432965,33.15,39223.5
"845","SOUTH LAWNDALE",2022,69708,6.09975176711111,18.6705129842778,2.97981697044444,31.9337918577778,8.38432762933333,0.688105932166667,85.85659565,38.4168959219444,4.18296897216667,48.0443117257778,46.6524112271667,34.95,44479
"846","SOUTH SHORE",2010,47526,9.42775698726667,13.7289648875333,5.47160934686667,1.36527567133333,95.30313702,0.120556031533333,1.295454583,39.6129715086667,9.79727229193333,43.7524948453333,55.3984691173333,36.4,30762
"847","SOUTH SHORE",2011,47526,9.42775698726667,13.7289648875333,5.47160934686667,1.36527567133333,95.30313702,0.120556031533333,1.295454583,39.6129715086667,9.79727229193333,43.7524948453333,55.3984691173333,36.4,30762
"848","SOUTH SHORE",2012,47526,9.42775698726667,13.7289648875333,5.47160934686667,1.36527567133333,95.30313702,0.120556031533333,1.295454583,39.6129715086667,9.79727229193333,43.7524948453333,55.3984691173333,36.4,30762
"849","SOUTH SHORE",2013,49380,9.43854787013333,13.1959742284,5.25928335526667,1.4578546498,95.283984338,0.1188851854,1.28324217713333,37.8299401633333,10.9951535358,43.9014365546667,55.1513577166667,35.2,30914
"850","SOUTH SHORE",2014,48816,9.13404258626667,13.9568951093333,4.99259927326667,2.3113541324,94.5900762326667,0.166725504266667,1.72291327786667,37.2915101206667,10.5332622001333,43.4078085953333,55.3841817973333,33.2,25068
"851","SOUTH SHORE",2015,49155,8.59322998293333,13.9476525342667,5.2052694114,2.61312869433333,94.192726566,0.223281738866667,1.33169799086667,36.0383309333333,10.0773016323333,42.6961362713333,55.9595695553333,33.8,24375
"852","SOUTH SHORE",2016,48552,9.51336496133333,13.0071432720667,5.71141861886667,2.94725688193333,94.249302218,0.238321186,1.5412243862,36.2543792653333,9.457252402,42.4530936046667,56.1697701426667,36.9,22407
"853","SOUTH SHORE",2017,48479,9.7069510418,13.2080402764667,5.54392152406667,2.99930838606667,94.7712666993333,0.2575360846,1.13285887873333,36.9960322386667,8.40865329466667,42.9625346613333,55.6736694486667,37.8,22419
"854","SOUTH SHORE",2018,49410,9.4166457114,14.2734056574667,5.78575533406667,3.25042987986667,94.3842603086667,0.207209860666667,2.0644845012,38.375864872,8.34198396733333,41.9950097953333,56.6233591373333,37.2,29583
"855","SOUTH SHORE",2019,50265,9.45212049173333,14.3401025078667,6.56741256206667,2.8656203428,94.8882641333333,0.216803868466667,2.27439866026667,41.187136922,8.2158581102,43.2154741566667,55.4289203426667,36.9,30306
"856","SOUTH SHORE",2020,50275,9.8117134312,14.8261970652,6.2390206074,3.06284961993333,94.403067114,0.1884511484,2.48456219746667,43.5721292826667,8.2886459894,44.32843519,54.3125629006667,36.8,36466
"857","SOUTH SHORE",2021,52565,10.2062093993333,15.2512829726667,5.96716097393333,3.0254854116,94.491713028,0.346157202133333,2.5371531554,43.7008373406667,8.3681848254,45.45211068,53.428561752,36.5,37485
"858","SOUTH SHORE",2022,53124,10.3397328946667,16.091324542,6.05782661593333,3.1213404688,93.8766137066667,0.2799378912,2.851673748,43.3683974146667,8.80105338713333,43.1370882266667,55.6520222806667,36.8,36917
"859","UPTOWN",2010,54995,25.3719687383333,10.76795217875,3.88733109091667,61.5518442983333,18.82950599325,11.1254596961667,13.41750460475,59.8583447958333,5.5014752505,52.0230318025,45.8675060616667,35.45,43585
"860","UPTOWN",2011,54995,25.3719687383333,10.76795217875,3.88733109091667,61.5518442983333,18.82950599325,11.1254596961667,13.41750460475,59.8583447958333,5.5014752505,52.0230318025,45.8675060616667,35.45,43585
"861","UPTOWN",2012,54995,25.3719687383333,10.76795217875,3.88733109091667,61.5518442983333,18.82950599325,11.1254596961667,13.41750460475,59.8583447958333,5.5014752505,52.0230318025,45.8675060616667,35.45,43585
"862","UPTOWN",2013,54449,27.021573405,10.4031908031667,4.07887659308333,63.5894387541667,18.5705356156667,10.5558341265,12.47853058125,59.0537558591667,5.816673349,51.4331154091667,46.5281921991667,38.05,46033.5
"863","UPTOWN",2014,54062,27.7414334558333,10.53381212375,3.40222831866667,64.0562717633333,19.2076993708333,9.3900050375,13.1432019474167,59.2320513216667,6.22104179891667,50.5955348033333,47.4820560483333,37.3,45081
"864","UPTOWN",2015,55137,27.7446148133333,10.5494015449167,3.98176484225,64.9154821233333,19.64767181925,8.17545999341667,12.2207593806667,59.0563382841667,6.08980801766667,50.1998383458333,47.9378226308333,36.15,44596
"865","UPTOWN",2016,56296,28.1207156475,10.870375146,4.02200422291667,64.9063472841667,18.29606196,9.68345252891667,13.9222797263333,59.5749385916667,5.22785418783333,50.4703212791667,47.7037214433333,35.55,43953.5
"866","UPTOWN",2017,57973,29.2391581025,10.49301109475,3.88424547925,65.5963351066667,17.3605035235,9.7840708035,14.1194179523333,60.5389420675,4.17390459008333,50.2500703466667,47.9288995625,35.8,48498
"867","UPTOWN",2018,58424,27.9065383325,10.2575922325833,4.34307590466667,64.6684237466667,17.2606662476667,9.58098089641667,14.6525557824167,61.3050192675,3.45060043541667,50.0501307883333,48.1628570858333,35.85,54594
"868","UPTOWN",2019,58979,28.3955855975,9.57001607383333,4.425622945,65.2982826658333,17.2564617515833,10.0409314780833,14.4570951215833,62.3001646008333,2.67977191416667,50.9302495916667,47.4190447366667,35.8,60575
"869","UPTOWN",2020,59453,28.4102716691667,8.04541004591667,3.55122131966667,63.4270875083333,17.42190755525,10.2356296199167,14.8693009133333,63.7057832616667,2.13881503625,50.0100816591667,48.3391418866667,35.55,67200
"870","UPTOWN",2021,59119,27.7602024058333,7.54237485558333,3.97185312383333,61.2530927941667,17.7951356366667,10.4665788226667,14.10704373425,63.8298615891667,2.7551672775,50.9929965725,47.2985288625,35.35,71529.5
"871","UPTOWN",2022,57464,28.5630558466667,6.90126613083333,4.57328443358333,59.7629920441667,18.74228415525,9.36924059066667,13.85166556575,64.7503791683333,2.99410351825,51.11763057,47.1779218691667,34.35,74161.5
"872","WASHINGTON HEIGHTS",2010,26021,7.146666738625,18.69977743625,5.03157774375,1.210970288125,97.9277056925,0.00413975825,0.712467659625,35.38198530875,9.765453071125,44.50004755125,54.7546239625,43.75,43682
"873","WASHINGTON HEIGHTS",2011,26021,7.146666738625,18.69977743625,5.03157774375,1.210970288125,97.9277056925,0.00413975825,0.712467659625,35.38198530875,9.765453071125,44.50004755125,54.7546239625,43.75,43682
"874","WASHINGTON HEIGHTS",2012,26021,7.146666738625,18.69977743625,5.03157774375,1.210970288125,97.9277056925,0.00413975825,0.712467659625,35.38198530875,9.765453071125,44.50004755125,54.7546239625,43.75,43682
"875","WASHINGTON HEIGHTS",2013,26241,8.1465554855,19.25273763,5.581971516625,1.258851425875,97.08185094875,0.002187609375,0.933343177375,35.88399630875,11.141455181,45.4121592225,53.851988345,43.3,42652
"876","WASHINGTON HEIGHTS",2014,26435,9.319798149875,19.21130147,4.810101644375,1.12030640575,96.727855125,0.00214629125,1.166633644,37.66788521875,11.547862249,43.4306796775,55.82831152125,42.2,42619
"877","WASHINGTON HEIGHTS",2015,27116,10.039301047375,18.3058470525,5.845947617375,1.440246458625,96.54030448125,0,0.86664228825,38.54621335125,9.737608204625,43.43485992875,55.7909831225,41.15,47044
"878","WASHINGTON HEIGHTS",2016,27055,10.308240989375,17.93545181125,5.63846099925,0.936304555625,96.6643380975,0.02898550725,0.975088567625,39.10370164625,9.214548555875,44.20104885625,55.04737108,40.9,48672
"879","WASHINGTON HEIGHTS",2017,27453,9.490791788625,17.56466261875,5.289246014875,0.872169134375,96.3064189925,0.029078220375,0.68361139575,39.28717158125,8.90824182425,42.82816023625,56.31787752375,42,49126
"880","WASHINGTON HEIGHTS",2018,27354,9.92136996925,17.3604298625,5.65915739575,1.018699183125,96.9079104425,0.18405347175,0.61095548875,38.91268335625,8.55271095775,41.43456206125,57.73553472,41.2,50934.5
"881","WASHINGTON HEIGHTS",2019,26742,9.593239180375,15.72353884875,5.874772149875,1.698889493125,96.685152155,0.235845053625,0.864358201375,38.38943403875,7.22705616175,43.10320693375,55.95867890125,40.95,52541
"882","WASHINGTON HEIGHTS",2020,26940,10.081413564125,15.28933376,5.948568035125,2.05446638925,96.33144783375,0.25190850375,1.104392455875,37.49695683625,7.31880138175,43.57127543875,55.46273946625,42.15,53263
"883","WASHINGTON HEIGHTS",2021,26676,10.013876442875,16.10793227875,6.45524212625,1.50482779025,96.598186655,0.1778271525,0.762045262375,38.5977367375,7.396588099125,43.08092363,56.0557458725,43.3,55453
"884","WASHINGTON HEIGHTS",2022,26456,11.286435310125,14.999540635,6.91310796725,1.496990785125,96.9391515075,0.141028402875,0.660936533625,40.68943990875,6.546563678375,42.9184043575,56.27606842,43.35,64013.5
"885","WASHINGTON PARK",2010,11146,5.60229242133333,12.907560051,3.27149175866667,0.593845381333333,97.971178295,0.102739726,1.34472640333333,30.8952006066667,11.8527704718333,43.74760094,56.1953214333333,31.45,24388.5
"886","WASHINGTON PARK",2011,11146,5.60229242133333,12.907560051,3.27149175866667,0.593845381333333,97.971178295,0.102739726,1.34472640333333,30.8952006066667,11.8527704718333,43.74760094,56.1953214333333,31.45,24388.5
"887","WASHINGTON PARK",2012,11146,5.60229242133333,12.907560051,3.27149175866667,0.593845381333333,97.971178295,0.102739726,1.34472640333333,30.8952006066667,11.8527704718333,43.74760094,56.1953214333333,31.45,24388.5
"888","WASHINGTON PARK",2013,11530,4.9992314265,10.7531206235,3.13622851683333,0.562617061166667,97.8343679,0,1.73514793583333,28.4447769616667,12.6581107403333,42.5324242116667,57.3636688883333,26.35,21446
"889","WASHINGTON PARK",2014,11647,5.79931057883333,11.2455411406667,2.75967297133333,1.05291397683333,96.2227179433333,0.120707356333333,2.44508888733333,29.3320154716667,11.9614524553333,41.609207615,58.2302465283333,27.2,25630.5
"890","WASHINGTON PARK",2015,12081,5.65485876183333,11.8874163053333,3.23580018516667,1.29848654733333,96.1460519366667,0.0952165761666667,1.72520118466667,28.7697347,13.20152989,41.1432332033333,58.6367447933333,27.65,24818.5
"891","WASHINGTON PARK",2016,11868,7.11053660183333,12.3252725066667,3.79686189983333,1.442837006,95.22108657,0.155274085,2.277573104,30.6120246683333,11.037890304,38.9488556716667,60.8455944833333,28.2,25522.5
"892","WASHINGTON PARK",2017,11502,6.87784463633333,14.879307705,3.1664729635,2.79071419716667,94.38263854,0.149885312166667,2.45064774666667,31.7154760383333,10.1106307546667,38.47736564,61.3017082383333,28.85,27439.5
"893","WASHINGTON PARK",2018,11355,7.5252784495,16.87292261,3.2989536445,2.860871977,92.1047568516667,0.229906844333333,2.30471013266667,34.5989884083333,8.64040968116667,39.9047285416667,59.8987305783333,30.55,29670.5
"894","WASHINGTON PARK",2019,10969,7.28198519066667,16.6100878683333,3.42713053216667,2.8294094555,92.681413005,0,2.6600631295,35.88584574,9.19206210416667,40.4974424333333,59.2946241066667,29.75,27473
"895","WASHINGTON PARK",2020,10427,7.61795476716667,16.3299163366667,3.4109294735,2.9643400275,92.15190714,0,2.41589339766667,35.610395245,7.5107033635,44.0799521033333,55.673951495,31.05,27144
"896","WASHINGTON PARK",2021,11607,6.95170330916667,14.2125356683333,2.978225793,3.28129071933333,94.1471387233333,0,2.09593607766667,35.6841289483333,9.45611603783333,46.1502703833333,53.6561112766667,30.65,29096
"897","WASHINGTON PARK",2022,12366,8.3032501495,13.1649288516667,3.51618140566667,2.1554132485,93.8612215116667,0,1.6864675805,39.3197634633333,7.725932692,44.8540771833333,55.055178715,30.95,31264.5
"898","WEST ELSDON",2010,18980,4.8436339695,15.6881230925,3.42766668725,63.6912217275,2.53416989575,2.0099945985,77.0633749375,41.27265246,8.3017362045,50.385742505,49.614257495,32.05,46756.5
"899","WEST ELSDON",2011,18980,4.8436339695,15.6881230925,3.42766668725,63.6912217275,2.53416989575,2.0099945985,77.0633749375,41.27265246,8.3017362045,50.385742505,49.614257495,32.05,46756.5
"900","WEST ELSDON",2012,18980,4.8436339695,15.6881230925,3.42766668725,63.6912217275,2.53416989575,2.0099945985,77.0633749375,41.27265246,8.3017362045,50.385742505,49.614257495,32.05,46756.5
"901","WEST ELSDON",2013,19517,3.77068948625,17.9770228625,2.965442657,60.8261831875,1.87097451325,1.75816139075,78.27123791,41.567114345,8.51906345725,51.0588086375,48.9411913625,31.3,46905
"902","WEST ELSDON",2014,19165,3.53943415825,20.277303885,3.23079778775,62.513995655,0.9840010875,1.473813774,79.50797571,42.8061476475,6.5798040375,49.16876068,50.83123932,31.45,45892
"903","WEST ELSDON",2015,19192,3.7380399075,20.4075591375,3.23247688875,58.3527654925,1.11663555725,1.7090811705,79.7208795425,41.6493862775,7.019067715,49.2254687825,50.7745312175,30.85,45500.5
"904","WEST ELSDON",2016,19932,4.57620370425,19.7235232375,3.96704007575,51.1431064075,0.89781276575,2.10194212275,82.4220589725,43.863947835,5.72815594525,48.257769235,51.742230765,30.15,51135.5
"905","WEST ELSDON",2017,19210,4.870449786,21.8552003475,4.3836248655,51.713423265,1.04562569425,2.689685544,81.8535880475,45.742220255,5.794224894,49.29959503,50.70040497,31.45,52607
"906","WEST ELSDON",2018,19336,5.966205405,20.495568275,4.56907156575,58.74326849,1.04225580225,2.69148559,80.6489648675,44.4067056475,4.95400072325,47.7336042925,52.2663957075,32.25,55503
